Element Number,Area,Von Mises Stress
20125,2.59E-03,6.59E-02
20126,2.77E-03,6.46E-02
20127,2.16E-03,8.30E-03
20128,1.59E-03,8.09E-03
20129,2.51E-03,8.64E-03
20130,2.60E-03,4.46E-02
20131,2.48E-03,3.94E-02
20132,2.44E-03,4.10E-02
20133,2.46E-03,3.71E-02
20134,2.55E-03,3.82E-02
20135,2.32E-03,3.57E-02
20136,2.39E-03,3.62E-02
20137,2.25E-03,3.52E-02
20138,2.24E-03,3.54E-02
20139,2.32E-03,3.47E-02
20140,2.29E-03,3.50E-02
20141,2.36E-03,3.44E-02
20142,2.34E-03,3.45E-02
20143,2.41E-03,3.44E-02
20144,2.39E-03,3.43E-02
20145,2.40E-03,3.49E-02
20146,2.41E-03,3.46E-02
20147,2.42E-03,3.53E-02
20148,2.41E-03,3.51E-02
20149,2.50E-03,3.54E-02
20150,2.48E-03,3.53E-02
20151,2.55E-03,3.57E-02
20152,2.52E-03,3.55E-02
20153,2.59E-03,3.62E-02
20154,2.56E-03,3.60E-02
20155,2.64E-03,3.63E-02
20156,2.65E-03,3.64E-02
20157,2.71E-03,3.56E-02
20158,2.70E-03,3.60E-02
20159,2.73E-03,3.47E-02
20160,2.75E-03,3.52E-02
20161,2.70E-03,3.40E-02
20162,2.72E-03,3.43E-02
20163,2.67E-03,3.33E-02
20164,2.68E-03,3.37E-02
20165,2.64E-03,3.19E-02
20166,2.65E-03,3.27E-02
20167,2.60E-03,3.00E-02
20168,2.58E-03,3.10E-02
20169,2.56E-03,2.78E-02
20170,2.57E-03,2.89E-02
20171,2.51E-03,2.60E-02
20172,2.51E-03,2.69E-02
20173,2.46E-03,2.46E-02
20174,2.48E-03,2.53E-02
20175,2.39E-03,2.31E-02
20176,2.39E-03,2.38E-02
20177,2.33E-03,2.16E-02
20178,2.33E-03,2.23E-02
20179,2.30E-03,2.04E-02
20180,2.31E-03,2.09E-02
20181,2.34E-03,1.94E-02
20182,2.34E-03,1.99E-02
20183,2.41E-03,1.88E-02
20184,2.37E-03,1.91E-02
20185,2.39E-03,1.82E-02
20186,2.39E-03,1.85E-02
20187,2.36E-03,1.79E-02
20188,2.37E-03,1.80E-02
20189,2.32E-03,1.77E-02
20190,2.34E-03,1.78E-02
20191,2.34E-03,1.76E-02
20192,2.32E-03,1.76E-02
20193,2.38E-03,1.76E-02
20194,2.38E-03,1.76E-02
20195,2.44E-03,1.75E-02
20196,2.41E-03,1.76E-02
20197,2.48E-03,1.75E-02
20198,2.47E-03,1.75E-02
20199,2.48E-03,1.77E-02
20200,2.49E-03,1.76E-02
20201,2.43E-03,1.79E-02
20202,2.46E-03,1.78E-02
20203,2.48E-03,1.79E-02
20204,2.47E-03,1.79E-02
20205,2.52E-03,1.78E-02
20206,2.52E-03,1.79E-02
20207,2.49E-03,1.78E-02
20208,2.52E-03,1.78E-02
20209,2.47E-03,1.80E-02
20210,2.48E-03,1.79E-02
20211,2.45E-03,1.80E-02
20212,2.44E-03,1.80E-02
20213,2.45E-03,1.80E-02
20214,2.44E-03,1.80E-02
20215,2.41E-03,1.79E-02
20216,2.43E-03,1.79E-02
20217,2.38E-03,1.78E-02
20218,2.40E-03,1.79E-02
20219,2.34E-03,1.70E-02
20220,2.35E-03,1.73E-02
20221,2.34E-03,1.78E-02
20222,2.35E-03,1.78E-02
20223,2.36E-03,1.64E-02
20224,2.37E-03,1.67E-02
20225,2.39E-03,1.59E-02
20226,2.37E-03,1.61E-02
20227,2.43E-03,1.54E-02
20228,2.40E-03,1.56E-02
20229,2.46E-03,1.49E-02
20230,2.47E-03,1.52E-02
20231,2.46E-03,1.45E-02
20232,2.50E-03,1.47E-02
20233,2.46E-03,1.40E-02
20234,2.50E-03,1.43E-02
20235,2.46E-03,1.36E-02
20236,2.50E-03,1.38E-02
20237,2.46E-03,1.31E-02
20238,2.50E-03,1.34E-02
20239,2.46E-03,1.27E-02
20240,2.50E-03,1.29E-02
20241,2.46E-03,1.22E-02
20242,2.50E-03,1.24E-02
20243,2.46E-03,1.17E-02
20244,2.50E-03,1.20E-02
20245,2.46E-03,1.13E-02
20246,2.50E-03,1.15E-02
20247,2.46E-03,1.08E-02
20248,2.50E-03,1.10E-02
20249,2.46E-03,1.03E-02
20250,2.50E-03,1.05E-02
20251,2.46E-03,9.81E-03
20252,2.50E-03,1.00E-02
20253,2.47E-03,9.34E-03
20254,2.50E-03,9.57E-03
20255,2.48E-03,8.88E-03
20256,2.49E-03,9.11E-03
20257,2.49E-03,8.65E-03
20258,2.52E-03,8.40E-03
20259,2.55E-03,8.32E-03
20260,2.54E-03,8.37E-03
20261,2.57E-03,8.19E-03
20262,2.53E-03,8.25E-03
20263,2.58E-03,8.08E-03
20264,2.57E-03,8.13E-03
20265,2.53E-03,7.98E-03
20266,2.54E-03,8.03E-03
20267,2.48E-03,7.84E-03
20268,2.49E-03,7.92E-03
20269,2.43E-03,7.66E-03
20270,2.43E-03,7.75E-03
20271,2.38E-03,7.49E-03
20272,2.40E-03,7.57E-03
20273,2.40E-03,7.36E-03
20274,2.37E-03,7.42E-03
20275,2.38E-03,7.28E-03
20276,2.38E-03,7.32E-03
20277,2.41E-03,7.25E-03
20278,2.40E-03,7.26E-03
20279,2.40E-03,7.25E-03
20280,2.40E-03,7.25E-03
20281,2.43E-03,7.28E-03
20282,2.41E-03,7.27E-03
20283,2.42E-03,7.33E-03
20284,2.42E-03,7.31E-03
20285,2.39E-03,7.41E-03
20286,2.41E-03,7.37E-03
20287,2.39E-03,7.54E-03
20288,2.37E-03,7.47E-03
20289,2.43E-03,7.71E-03
20290,2.40E-03,7.62E-03
20291,2.45E-03,7.88E-03
20292,2.44E-03,7.80E-03
20293,2.50E-03,8.06E-03
20294,2.48E-03,7.97E-03
20295,2.50E-03,8.27E-03
20296,2.50E-03,8.16E-03
20297,2.49E-03,8.46E-03
20298,2.49E-03,8.37E-03
20299,2.51E-03,8.61E-03
20300,2.50E-03,8.54E-03
20301,2.53E-03,8.74E-03
20302,2.53E-03,8.68E-03
20303,2.56E-03,8.90E-03
20304,2.55E-03,8.82E-03
20305,2.61E-03,9.04E-03
20306,2.57E-03,8.98E-03
20307,2.61E-03,9.10E-03
20308,2.59E-03,9.08E-03
20309,2.61E-03,9.09E-03
20310,2.63E-03,9.11E-03
20311,2.54E-03,8.97E-03
20312,2.57E-03,9.05E-03
20313,2.43E-03,8.73E-03
20314,2.50E-03,8.87E-03
20315,2.34E-03,8.54E-03
20316,2.37E-03,8.83E-03
20317,1.74E-03,8.28E-03
20318,2.38E-03,8.53E-03
20319,2.40E-03,9.57E-03
20320,2.41E-03,9.15E-03
20321,2.42E-03,1.05E-02
20322,2.40E-03,1.00E-02
20323,2.45E-03,1.17E-02
20324,2.43E-03,1.11E-02
20325,2.48E-03,1.31E-02
20326,2.46E-03,1.24E-02
20327,2.50E-03,1.45E-02
20328,2.49E-03,1.38E-02
20329,2.50E-03,1.62E-02
20330,2.51E-03,1.54E-02
20331,2.50E-03,1.80E-02
20332,2.51E-03,1.71E-02
20333,2.50E-03,2.00E-02
20334,2.49E-03,1.90E-02
20335,2.48E-03,2.23E-02
20336,2.50E-03,2.11E-02
20337,2.51E-03,2.48E-02
20338,2.51E-03,2.35E-02
20339,2.52E-03,2.76E-02
20340,2.52E-03,2.62E-02
20341,2.51E-03,3.10E-02
20342,2.50E-03,2.92E-02
20343,2.49E-03,3.53E-02
20344,2.53E-03,3.30E-02
20345,2.45E-03,4.10E-02
20346,2.48E-03,3.79E-02
20347,2.44E-03,4.88E-02
20348,2.43E-03,4.45E-02
20349,2.48E-03,5.37E-02
20350,2.13E-03,4.20E-02
20351,2.55E-03,4.95E-02
20352,2.69E-03,7.22E-02
20353,2.35E-03,1.77E-02
20354,2.51E-03,8.42E-03
20355,2.32E-03,3.70E-02
20356,1.54E-03,3.56E-02
20357,1.95E-03,3.71E-02
20358,2.47E-03,3.59E-02
20359,2.38E-03,3.65E-02
20360,2.43E-03,3.51E-02
20361,2.43E-03,3.54E-02
20362,2.39E-03,3.47E-02
20363,2.40E-03,3.49E-02
20364,2.33E-03,3.45E-02
20365,2.35E-03,3.46E-02
20366,2.36E-03,3.44E-02
20367,2.36E-03,3.44E-02
20368,2.44E-03,3.44E-02
20369,2.40E-03,3.44E-02
20370,2.43E-03,3.48E-02
20371,2.43E-03,3.46E-02
20372,2.43E-03,3.54E-02
20373,2.41E-03,3.51E-02
20374,2.45E-03,3.61E-02
20375,2.44E-03,3.58E-02
20376,2.51E-03,3.65E-02
20377,2.48E-03,3.63E-02
20378,2.53E-03,3.72E-02
20379,2.51E-03,3.68E-02
20380,2.57E-03,3.82E-02
20381,2.56E-03,3.77E-02
20382,2.60E-03,3.87E-02
20383,2.60E-03,3.86E-02
20384,2.67E-03,3.87E-02
20385,2.63E-03,3.88E-02
20386,2.65E-03,3.81E-02
20387,2.66E-03,3.85E-02
20388,2.63E-03,3.71E-02
20389,2.65E-03,3.77E-02
20390,2.62E-03,3.57E-02
20391,2.60E-03,3.65E-02
20392,2.57E-03,3.37E-02
20393,2.61E-03,3.48E-02
20394,2.56E-03,3.14E-02
20395,2.56E-03,3.26E-02
20396,2.56E-03,2.90E-02
20397,2.55E-03,3.02E-02
20398,2.48E-03,2.68E-02
20399,2.51E-03,2.79E-02
20400,2.45E-03,2.48E-02
20401,2.46E-03,2.58E-02
20402,2.41E-03,2.27E-02
20403,2.42E-03,2.37E-02
20404,2.36E-03,2.09E-02
20405,2.38E-03,2.17E-02
20406,2.34E-03,1.97E-02
20407,2.36E-03,2.02E-02
20408,2.39E-03,1.89E-02
20409,2.37E-03,1.93E-02
20410,2.44E-03,1.84E-02
20411,2.41E-03,1.86E-02
20412,2.43E-03,1.79E-02
20413,2.44E-03,1.81E-02
20414,2.39E-03,1.75E-02
20415,2.42E-03,1.77E-02
20416,2.37E-03,1.73E-02
20417,2.38E-03,1.74E-02
20418,2.38E-03,1.72E-02
20419,2.36E-03,1.72E-02
20420,2.43E-03,1.73E-02
20421,2.41E-03,1.72E-02
20422,2.46E-03,1.74E-02
20423,2.44E-03,1.74E-02
20424,2.49E-03,1.76E-02
20425,2.47E-03,1.75E-02
20426,2.48E-03,1.79E-02
20427,2.49E-03,1.77E-02
20428,2.45E-03,1.80E-02
20429,2.47E-03,1.80E-02
20430,2.48E-03,1.81E-02
20431,2.48E-03,1.81E-02
20432,2.52E-03,1.81E-02
20433,2.51E-03,1.81E-02
20434,2.51E-03,1.81E-02
20435,2.52E-03,1.81E-02
20436,2.46E-03,1.82E-02
20437,2.48E-03,1.82E-02
20438,2.45E-03,1.82E-02
20439,2.45E-03,1.82E-02
20440,2.47E-03,1.82E-02
20441,2.45E-03,1.82E-02
20442,2.44E-03,1.83E-02
20443,2.46E-03,1.82E-02
20444,2.41E-03,1.83E-02
20445,2.40E-03,1.83E-02
20446,2.35E-03,1.82E-02
20447,2.39E-03,1.83E-02
20448,3.01E-03,6.14E-02
20449,2.59E-03,7.79E-02
20450,3.12E-03,7.83E-02
20451,2.53E-03,9.25E-02
20452,2.35E-03,1.82E-02
20453,2.35E-03,1.77E-02
20454,2.35E-03,1.69E-02
20455,2.36E-03,1.73E-02
20456,2.37E-03,1.63E-02
20457,2.39E-03,1.66E-02
20458,2.42E-03,1.58E-02
20459,2.40E-03,1.61E-02
20460,2.47E-03,1.53E-02
20461,2.45E-03,1.56E-02
20462,2.47E-03,1.49E-02
20463,2.49E-03,1.51E-02
20464,2.47E-03,1.44E-02
20465,2.49E-03,1.47E-02
20466,2.47E-03,1.40E-02
20467,2.49E-03,1.42E-02
20468,2.47E-03,1.35E-02
20469,2.49E-03,1.38E-02
20470,2.47E-03,1.31E-02
20471,2.49E-03,1.33E-02
20472,2.47E-03,1.26E-02
20473,2.49E-03,1.29E-02
20474,2.47E-03,1.22E-02
20475,2.49E-03,1.24E-02
20476,2.47E-03,1.17E-02
20477,2.49E-03,1.20E-02
20478,2.47E-03,1.12E-02
20479,2.49E-03,1.15E-02
20480,2.47E-03,1.08E-02
20481,2.49E-03,1.10E-02
20482,2.46E-03,1.03E-02
20483,2.49E-03,1.05E-02
20484,2.47E-03,9.81E-03
20485,2.49E-03,1.01E-02
20486,2.47E-03,9.34E-03
20487,2.49E-03,9.58E-03
20488,2.50E-03,8.88E-03
20489,2.50E-03,9.11E-03
20490,2.51E-03,8.10E-03
20491,2.51E-03,8.14E-03
20492,2.52E-03,8.42E-03
20493,2.52E-03,8.65E-03
20494,2.55E-03,8.05E-03
20495,2.54E-03,8.07E-03
20496,2.55E-03,7.99E-03
20497,2.54E-03,8.02E-03
20498,2.55E-03,7.91E-03
20499,2.54E-03,7.96E-03
20500,2.52E-03,7.76E-03
20501,2.52E-03,7.85E-03
20502,2.48E-03,7.53E-03
20503,2.50E-03,7.65E-03
20504,2.45E-03,7.26E-03
20505,2.45E-03,7.39E-03
20506,2.42E-03,7.04E-03
20507,2.43E-03,7.14E-03
20508,2.42E-03,6.89E-03
20509,2.40E-03,6.95E-03
20510,2.42E-03,6.80E-03
20511,2.41E-03,6.84E-03
20512,2.43E-03,6.77E-03
20513,2.41E-03,6.78E-03
20514,2.43E-03,6.77E-03
20515,2.43E-03,6.76E-03
20516,2.45E-03,6.80E-03
20517,2.43E-03,6.78E-03
20518,2.44E-03,6.83E-03
20519,2.46E-03,6.81E-03
20520,2.43E-03,6.88E-03
20521,2.43E-03,6.85E-03
20522,2.41E-03,6.97E-03
20523,2.38E-03,6.92E-03
20524,2.45E-03,7.15E-03
20525,2.43E-03,7.05E-03
20526,2.46E-03,7.35E-03
20527,2.47E-03,7.25E-03
20528,2.50E-03,7.54E-03
20529,2.50E-03,7.44E-03
20530,2.48E-03,7.73E-03
20531,2.50E-03,7.63E-03
20532,2.49E-03,7.89E-03
20533,2.48E-03,7.82E-03
20534,2.51E-03,8.01E-03
20535,2.51E-03,7.96E-03
20536,2.52E-03,8.09E-03
20537,2.52E-03,8.05E-03
20538,2.52E-03,8.20E-03
20539,2.51E-03,8.14E-03
20540,2.57E-03,8.32E-03
20541,2.56E-03,8.26E-03
20542,2.57E-03,8.37E-03
20543,2.58E-03,8.35E-03
20544,2.60E-03,8.34E-03
20545,2.59E-03,8.37E-03
20546,2.51E-03,8.14E-03
20547,2.53E-03,8.27E-03
20548,2.39E-03,7.74E-03
20549,2.45E-03,7.96E-03
20550,2.19E-03,7.23E-03
20551,2.31E-03,7.48E-03
20552,2.03E-03,7.11E-03
20553,2.06E-03,7.11E-03
20554,2.35E-03,7.53E-03
20555,2.21E-03,7.24E-03
20556,2.40E-03,8.30E-03
20557,2.40E-03,7.89E-03
20558,2.42E-03,9.28E-03
20559,2.41E-03,8.77E-03
20560,2.45E-03,1.04E-02
20561,2.45E-03,9.82E-03
20562,2.47E-03,1.17E-02
20563,2.47E-03,1.11E-02
20564,2.48E-03,1.32E-02
20565,2.50E-03,1.24E-02
20566,2.48E-03,1.48E-02
20567,2.49E-03,1.40E-02
20568,2.47E-03,1.66E-02
20569,2.48E-03,1.56E-02
20570,2.47E-03,1.85E-02
20571,2.48E-03,1.75E-02
20572,2.48E-03,2.07E-02
20573,2.50E-03,1.96E-02
20574,2.50E-03,2.31E-02
20575,2.50E-03,2.19E-02
20576,2.50E-03,2.59E-02
20577,2.50E-03,2.45E-02
20578,2.49E-03,2.92E-02
20579,2.50E-03,2.75E-02
20580,2.48E-03,3.35E-02
20581,2.49E-03,3.12E-02
20582,2.47E-03,3.93E-02
20583,2.48E-03,3.62E-02
20584,2.48E-03,4.76E-02
20585,2.48E-03,4.31E-02
20586,2.51E-03,5.99E-02
20587,2.50E-03,5.31E-02
20588,2.56E-03,6.79E-02
20589,2.19E-03,8.01E-02
20590,2.38E-03,0.10506
20591,2.35E-03,1.81E-02
20592,2.51E-03,8.17E-03
20593,1.97E-03,7.56E-02
20594,2.59E-03,5.15E-02
20595,2.16E-03,5.75E-02
20596,2.06E-03,3.58E-02
20597,2.39E-03,4.27E-02
20598,1.57E-03,2.81E-02
20599,1.49E-03,3.06E-02
20600,2.35E-03,2.91E-02
20601,2.11E-03,2.81E-02
20602,2.43E-03,3.27E-02
20603,2.40E-03,3.11E-02
20604,2.40E-03,3.40E-02
20605,2.42E-03,3.36E-02
20606,2.42E-03,3.37E-02
20607,2.41E-03,3.40E-02
20608,2.39E-03,3.32E-02
20609,2.38E-03,3.34E-02
20610,2.42E-03,3.37E-02
20611,2.41E-03,3.34E-02
20612,2.46E-03,3.47E-02
20613,2.44E-03,3.42E-02
20614,2.46E-03,3.53E-02
20615,2.46E-03,3.51E-02
20616,2.44E-03,3.56E-02
20617,2.43E-03,3.55E-02
20618,2.48E-03,3.64E-02
20619,2.45E-03,3.59E-02
20620,2.50E-03,3.78E-02
20621,2.48E-03,3.71E-02
20622,2.51E-03,3.91E-02
20623,2.52E-03,3.85E-02
20624,2.54E-03,3.99E-02
20625,2.51E-03,3.95E-02
20626,2.57E-03,4.11E-02
20627,2.57E-03,4.05E-02
20628,2.60E-03,4.24E-02
20629,2.59E-03,4.18E-02
20630,2.58E-03,4.28E-02
20631,2.60E-03,4.28E-02
20632,2.56E-03,4.13E-02
20633,2.57E-03,4.23E-02
20634,2.56E-03,3.84E-02
20635,2.55E-03,4.00E-02
20636,2.55E-03,3.53E-02
20637,2.56E-03,3.68E-02
20638,2.54E-03,3.28E-02
20639,2.54E-03,3.39E-02
20640,2.50E-03,3.07E-02
20641,2.54E-03,3.18E-02
20642,2.46E-03,2.81E-02
20643,2.50E-03,2.95E-02
20644,2.45E-03,2.49E-02
20645,2.44E-03,2.65E-02
20646,2.44E-03,2.19E-02
20647,2.44E-03,2.33E-02
20648,2.41E-03,1.98E-02
20649,2.42E-03,2.07E-02
20650,2.41E-03,1.88E-02
20651,2.41E-03,1.92E-02
20652,2.43E-03,1.83E-02
20653,2.42E-03,1.85E-02
20654,2.46E-03,1.80E-02
20655,2.45E-03,1.81E-02
20656,2.45E-03,1.76E-02
20657,2.46E-03,1.78E-02
20658,2.43E-03,1.72E-02
20659,2.44E-03,1.74E-02
20660,2.40E-03,1.67E-02
20661,2.42E-03,1.69E-02
20662,2.43E-03,1.65E-02
20663,2.41E-03,1.65E-02
20664,2.47E-03,1.68E-02
20665,2.43E-03,1.66E-02
20666,2.47E-03,1.74E-02
20667,2.47E-03,1.71E-02
20668,2.50E-03,1.79E-02
20669,2.48E-03,1.77E-02
20670,2.47E-03,1.81E-02
20671,2.49E-03,1.80E-02
20672,2.46E-03,1.81E-02
20673,2.46E-03,1.81E-02
20674,2.50E-03,1.83E-02
20675,2.48E-03,1.81E-02
20676,2.52E-03,1.85E-02
20677,2.51E-03,1.84E-02
20678,2.50E-03,1.86E-02
20679,2.51E-03,1.86E-02
20680,2.46E-03,1.84E-02
20681,2.47E-03,1.85E-02
20682,2.47E-03,1.83E-02
20683,2.46E-03,1.83E-02
20684,2.49E-03,1.84E-02
20685,2.47E-03,1.83E-02
20686,2.46E-03,1.87E-02
20687,2.49E-03,1.86E-02
20688,2.40E-03,1.89E-02
20689,2.42E-03,1.88E-02
20690,2.38E-03,1.88E-02
20691,2.40E-03,1.89E-02
20692,2.48E-03,0.1062
20693,2.37E-03,1.76E-02
20694,2.35E-03,1.80E-02
20695,2.36E-03,1.86E-02
20696,2.36E-03,1.87E-02
20697,2.38E-03,1.69E-02
20698,2.39E-03,1.72E-02
20699,2.42E-03,1.63E-02
20700,2.40E-03,1.66E-02
20701,2.45E-03,1.58E-02
20702,2.45E-03,1.60E-02
20703,2.47E-03,1.53E-02
20704,2.47E-03,1.55E-02
20705,2.47E-03,1.48E-02
20706,2.49E-03,1.51E-02
20707,2.47E-03,1.44E-02
20708,2.48E-03,1.46E-02
20709,2.47E-03,1.39E-02
20710,2.48E-03,1.42E-02
20711,2.47E-03,1.35E-02
20712,2.48E-03,1.37E-02
20713,2.47E-03,1.31E-02
20714,2.48E-03,1.33E-02
20715,2.47E-03,1.26E-02
20716,2.48E-03,1.28E-02
20717,2.47E-03,1.22E-02
20718,2.48E-03,1.24E-02
20719,2.47E-03,1.17E-02
20720,2.48E-03,1.19E-02
20721,2.47E-03,1.12E-02
20722,2.48E-03,1.15E-02
20723,2.47E-03,1.08E-02
20724,2.48E-03,1.10E-02
20725,2.47E-03,1.03E-02
20726,2.48E-03,1.05E-02
20727,2.47E-03,9.82E-03
20728,2.48E-03,1.01E-02
20729,2.48E-03,9.35E-03
20730,2.48E-03,9.58E-03
20731,2.50E-03,8.88E-03
20732,2.49E-03,9.11E-03
20733,2.52E-03,8.41E-03
20734,2.52E-03,8.64E-03
20735,2.51E-03,8.20E-03
20736,2.53E-03,7.88E-03
20737,2.53E-03,7.66E-03
20738,2.52E-03,7.75E-03
20739,2.54E-03,7.71E-03
20740,2.53E-03,7.65E-03
20741,2.55E-03,7.88E-03
20742,2.53E-03,7.80E-03
20743,2.53E-03,7.87E-03
20744,2.54E-03,7.91E-03
20745,2.50E-03,7.60E-03
20746,2.52E-03,7.77E-03
20747,2.48E-03,7.19E-03
20748,2.49E-03,7.40E-03
20749,2.46E-03,6.83E-03
20750,2.46E-03,7.00E-03
20751,2.44E-03,6.56E-03
20752,2.45E-03,6.68E-03
20753,2.44E-03,6.38E-03
20754,2.44E-03,6.46E-03
20755,2.45E-03,6.29E-03
20756,2.44E-03,6.33E-03
20757,2.46E-03,6.27E-03
20758,2.45E-03,6.28E-03
20759,2.47E-03,6.29E-03
20760,2.46E-03,6.28E-03
20761,2.46E-03,6.32E-03
20762,2.47E-03,6.30E-03
20763,2.46E-03,6.35E-03
20764,2.48E-03,6.34E-03
20765,2.46E-03,6.35E-03
20766,2.46E-03,6.35E-03
20767,2.46E-03,6.37E-03
20768,2.43E-03,6.35E-03
20769,2.48E-03,6.52E-03
20770,2.46E-03,6.42E-03
20771,2.49E-03,6.82E-03
20772,2.48E-03,6.66E-03
20773,2.50E-03,7.10E-03
20774,2.51E-03,6.98E-03
20775,2.48E-03,7.22E-03
20776,2.50E-03,7.17E-03
20777,2.49E-03,7.29E-03
20778,2.48E-03,7.25E-03
20779,2.53E-03,7.43E-03
20780,2.50E-03,7.36E-03
20781,2.51E-03,7.50E-03
20782,2.54E-03,7.49E-03
20783,2.51E-03,7.46E-03
20784,2.50E-03,7.48E-03
20785,2.56E-03,7.52E-03
20786,2.56E-03,7.46E-03
20787,2.56E-03,7.69E-03
20788,2.56E-03,7.61E-03
20789,2.55E-03,7.71E-03
20790,2.55E-03,7.74E-03
20791,2.47E-03,7.37E-03
20792,2.51E-03,7.58E-03
20793,2.38E-03,6.74E-03
20794,2.43E-03,7.08E-03
20795,2.27E-03,6.08E-03
20796,2.32E-03,6.39E-03
20797,2.20E-03,5.81E-03
20798,2.24E-03,5.85E-03
20799,2.40E-03,6.16E-03
20800,2.31E-03,5.84E-03
20801,2.43E-03,6.99E-03
20802,2.41E-03,6.57E-03
20803,2.44E-03,7.98E-03
20804,2.43E-03,7.49E-03
20805,2.46E-03,9.11E-03
20806,2.46E-03,8.51E-03
20807,2.48E-03,1.04E-02
20808,2.47E-03,9.71E-03
20809,2.48E-03,1.18E-02
20810,2.49E-03,1.11E-02
20811,2.48E-03,1.33E-02
20812,2.49E-03,1.25E-02
20813,2.48E-03,1.50E-02
20814,2.49E-03,1.42E-02
20815,2.48E-03,1.69E-02
20816,2.49E-03,1.60E-02
20817,2.48E-03,1.90E-02
20818,2.49E-03,1.79E-02
20819,2.48E-03,2.14E-02
20820,2.49E-03,2.02E-02
20821,2.48E-03,2.40E-02
20822,2.49E-03,2.27E-02
20823,2.48E-03,2.72E-02
20824,2.49E-03,2.55E-02
20825,2.48E-03,3.13E-02
20826,2.47E-03,2.91E-02
20827,2.47E-03,3.71E-02
20828,2.49E-03,3.40E-02
20829,2.48E-03,4.53E-02
20830,2.47E-03,4.08E-02
20831,2.51E-03,5.79E-02
20832,2.49E-03,5.08E-02
20833,2.53E-03,7.85E-02
20834,2.54E-03,6.70E-02
20835,2.47E-03,0.11519
20836,2.49E-03,9.45E-02
20837,2.50E-03,0.15433
20838,2.37E-03,1.84E-02
20839,2.51E-03,8.04E-03
20840,2.59E-03,0.15121
20841,2.49E-03,9.05E-02
20842,2.34E-03,5.84E-02
20843,2.32E-03,4.40E-02
20844,2.39E-03,3.86E-02
20845,2.35E-03,3.51E-02
20846,2.19E-03,2.86E-02
20847,2.21E-03,2.22E-02
20848,2.47E-03,1.83E-02
20849,2.56E-03,1.81E-02
20850,2.48E-03,2.13E-02
20851,2.44E-03,2.64E-02
20852,2.42E-03,3.09E-02
20853,2.40E-03,3.33E-02
20854,2.40E-03,3.40E-02
20855,2.43E-03,3.36E-02
20856,2.44E-03,3.27E-02
20857,2.45E-03,3.18E-02
20858,2.47E-03,3.13E-02
20859,2.47E-03,3.16E-02
20860,2.47E-03,3.27E-02
20861,2.46E-03,3.42E-02
20862,2.47E-03,3.54E-02
20863,2.46E-03,3.60E-02
20864,2.44E-03,3.62E-02
20865,2.43E-03,3.60E-02
20866,2.44E-03,3.55E-02
20867,2.49E-03,3.53E-02
20868,2.51E-03,3.60E-02
20869,2.50E-03,3.77E-02
20870,2.49E-03,3.97E-02
20871,2.50E-03,4.10E-02
20872,2.49E-03,4.14E-02
20873,2.49E-03,4.14E-02
20874,2.52E-03,4.12E-02
20875,2.56E-03,4.16E-02
20876,2.55E-03,4.32E-02
20877,2.55E-03,4.53E-02
20878,2.53E-03,4.71E-02
20879,2.53E-03,4.84E-02
20880,2.51E-03,4.91E-02
20881,2.48E-03,4.88E-02
20882,2.46E-03,4.72E-02
20883,2.48E-03,4.44E-02
20884,2.50E-03,4.13E-02
20885,2.51E-03,3.85E-02
20886,2.51E-03,3.64E-02
20887,2.51E-03,3.50E-02
20888,2.53E-03,3.40E-02
20889,2.54E-03,3.35E-02
20890,2.49E-03,3.30E-02
20891,2.45E-03,3.21E-02
20892,2.43E-03,3.03E-02
20893,2.42E-03,2.77E-02
20894,2.44E-03,2.50E-02
20895,2.46E-03,2.26E-02
20896,2.47E-03,2.07E-02
20897,2.44E-03,1.93E-02
20898,2.46E-03,1.83E-02
20899,2.47E-03,1.78E-02
20900,2.47E-03,1.77E-02
20901,2.47E-03,1.77E-02
20902,2.46E-03,1.77E-02
20903,2.48E-03,1.77E-02
20904,2.48E-03,1.76E-02
20905,2.48E-03,1.76E-02
20906,2.47E-03,1.74E-02
20907,2.46E-03,1.72E-02
20908,2.45E-03,1.69E-02
20909,2.44E-03,1.65E-02
20910,2.43E-03,1.61E-02
20911,2.46E-03,1.57E-02
20912,2.48E-03,1.55E-02
20913,2.48E-03,1.56E-02
20914,2.51E-03,1.60E-02
20915,2.51E-03,1.66E-02
20916,2.50E-03,1.74E-02
20917,2.49E-03,1.82E-02
20918,2.48E-03,1.86E-02
20919,2.46E-03,1.85E-02
20920,2.46E-03,1.82E-02
20921,2.47E-03,1.80E-02
20922,2.49E-03,1.80E-02
20923,2.50E-03,1.81E-02
20924,2.51E-03,1.84E-02
20925,2.51E-03,1.87E-02
20926,2.51E-03,1.91E-02
20927,2.49E-03,1.93E-02
20928,2.47E-03,1.92E-02
20929,2.46E-03,1.88E-02
20930,2.46E-03,1.84E-02
20931,2.48E-03,1.82E-02
20932,2.49E-03,1.81E-02
20933,2.50E-03,1.83E-02
20934,2.50E-03,1.86E-02
20935,2.50E-03,1.89E-02
20936,2.48E-03,1.92E-02
20937,2.44E-03,1.95E-02
20938,2.42E-03,1.96E-02
20939,2.39E-03,1.97E-02
20940,2.38E-03,1.95E-02
20941,2.36E-03,1.93E-02
20942,2.35E-03,1.91E-02
20943,2.36E-03,1.88E-02
20944,2.40E-03,1.85E-02
20945,2.38E-03,1.82E-02
20946,2.37E-03,1.78E-02
20947,2.40E-03,1.75E-02
