Element Number,Area,Von Mises Stress
60776,8.35E-03,2.06E-02
60777,8.33E-03,2.07E-02
60778,8.32E-03,2.07E-02
60779,8.30E-03,2.08E-02
60780,8.29E-03,2.08E-02
60781,8.26E-03,2.09E-02
60782,8.22E-03,2.10E-02
60783,8.19E-03,2.10E-02
60784,8.16E-03,2.11E-02
60785,8.14E-03,2.12E-02
60786,8.13E-03,2.12E-02
60787,8.12E-03,2.13E-02
60788,8.10E-03,2.13E-02
60789,8.08E-03,2.13E-02
60790,8.07E-03,2.14E-02
60791,8.06E-03,2.14E-02
60792,8.05E-03,2.14E-02
60793,8.05E-03,2.14E-02
60794,8.06E-03,2.14E-02
60795,8.07E-03,2.14E-02
60796,8.08E-03,2.15E-02
60797,8.10E-03,2.14E-02
60798,8.11E-03,2.14E-02
60799,8.12E-03,2.14E-02
60800,8.13E-03,2.14E-02
60801,8.13E-03,2.14E-02
60802,8.13E-03,2.14E-02
60803,8.14E-03,2.14E-02
60804,8.14E-03,2.13E-02
60805,8.15E-03,2.13E-02
60806,8.18E-03,2.13E-02
60807,8.21E-03,2.13E-02
60808,8.25E-03,2.13E-02
60809,8.31E-03,2.12E-02
60810,8.37E-03,2.12E-02
60811,8.39E-03,2.12E-02
60812,8.39E-03,2.12E-02
60813,8.39E-03,2.12E-02
60814,8.40E-03,2.12E-02
60815,8.44E-03,2.12E-02
60816,8.49E-03,2.12E-02
60817,8.55E-03,2.13E-02
60818,8.61E-03,2.13E-02
60819,8.68E-03,2.13E-02
60820,8.77E-03,2.14E-02
60821,8.93E-03,2.14E-02
60822,9.15E-03,2.15E-02
60823,9.37E-03,2.15E-02
60824,9.58E-03,2.16E-02
60825,9.78E-03,2.16E-02
60826,1.02E-02,2.17E-02
60827,1.03E-02,2.18E-02
60828,1.04E-02,2.19E-02
60829,1.07E-02,2.19E-02
60830,1.08E-02,2.20E-02
60831,1.09E-02,2.21E-02
60832,1.16E-02,9.50E-03
60833,9.61E-03,8.94E-03
60834,8.76E-03,8.48E-03
60835,8.49E-03,8.04E-03
60836,8.26E-03,7.61E-03
60837,8.04E-03,7.21E-03
60838,7.51E-03,6.82E-03
60839,7.37E-03,6.48E-03
60840,7.88E-03,6.06E-03
60841,7.33E-03,5.70E-03
60842,5.95E-03,1.51E-02
60843,4.59E-03,1.54E-02
60844,8.09E-03,1.27E-02
60845,8.09E-03,1.25E-02
60846,8.09E-03,1.23E-02
60847,8.09E-03,1.22E-02
60848,8.09E-03,1.20E-02
60849,8.09E-03,1.18E-02
60850,8.09E-03,1.17E-02
60851,8.09E-03,1.15E-02
60852,8.09E-03,1.13E-02
60853,8.09E-03,1.11E-02
60854,8.09E-03,1.09E-02
60855,8.09E-03,1.07E-02
60856,8.09E-03,1.06E-02
60857,8.09E-03,1.04E-02
60858,8.09E-03,1.02E-02
60859,8.09E-03,9.98E-03
60860,8.09E-03,9.79E-03
60861,8.04E-03,9.58E-03
60862,8.00E-03,9.37E-03
60863,7.97E-03,9.16E-03
60864,7.94E-03,8.95E-03
60865,7.95E-03,8.75E-03
60866,8.03E-03,8.55E-03
60867,8.09E-03,8.35E-03
60868,8.09E-03,8.14E-03
60869,8.09E-03,7.94E-03
60870,8.09E-03,7.73E-03
60871,8.09E-03,7.52E-03
60872,8.09E-03,7.32E-03
60873,8.09E-03,7.11E-03
60874,8.09E-03,6.91E-03
60875,8.09E-03,6.71E-03
60876,8.09E-03,6.51E-03
60877,8.09E-03,6.31E-03
60878,8.09E-03,6.12E-03
60879,8.09E-03,5.92E-03
60880,8.09E-03,5.73E-03
60881,8.09E-03,5.55E-03
60882,8.09E-03,5.37E-03
60883,8.09E-03,5.20E-03
60884,8.09E-03,5.03E-03
60885,8.09E-03,4.87E-03
60886,8.09E-03,4.71E-03
60887,8.09E-03,4.57E-03
60888,8.09E-03,4.43E-03
60889,8.09E-03,4.31E-03
60890,8.09E-03,4.19E-03
60891,8.09E-03,4.09E-03
60892,8.09E-03,4.00E-03
60893,8.09E-03,3.92E-03
60894,8.09E-03,3.86E-03
60895,8.09E-03,3.81E-03
60896,8.09E-03,3.78E-03
60897,8.09E-03,3.77E-03
60898,8.09E-03,3.77E-03
60899,8.09E-03,3.79E-03
60900,8.09E-03,3.82E-03
60901,8.09E-03,3.87E-03
60902,8.09E-03,3.93E-03
60903,8.09E-03,4.01E-03
60904,8.09E-03,4.10E-03
60905,8.09E-03,4.20E-03
60906,8.09E-03,4.31E-03
60907,8.09E-03,4.43E-03
60908,8.09E-03,4.55E-03
60909,8.09E-03,4.69E-03
60910,8.09E-03,4.83E-03
60911,8.09E-03,4.98E-03
60912,8.09E-03,5.13E-03
60913,8.09E-03,5.29E-03
60914,8.09E-03,5.45E-03
60915,8.09E-03,5.62E-03
60916,8.09E-03,5.78E-03
60917,8.09E-03,5.95E-03
60918,8.09E-03,6.12E-03
60919,8.09E-03,6.30E-03
60920,8.09E-03,6.47E-03
60921,8.09E-03,6.65E-03
60922,8.09E-03,6.82E-03
60923,8.09E-03,7.00E-03
60924,8.09E-03,7.18E-03
60925,8.09E-03,7.35E-03
60926,8.09E-03,7.53E-03
60927,8.09E-03,7.71E-03
60928,8.09E-03,7.89E-03
60929,8.09E-03,8.06E-03
60930,8.09E-03,8.24E-03
60931,8.09E-03,8.41E-03
60932,8.09E-03,8.59E-03
60933,8.09E-03,8.76E-03
60934,8.09E-03,8.93E-03
60935,8.09E-03,9.10E-03
60936,8.09E-03,9.27E-03
60937,8.09E-03,9.44E-03
60938,8.09E-03,9.61E-03
60939,8.09E-03,9.78E-03
60940,8.09E-03,9.95E-03
60941,8.09E-03,1.01E-02
60942,8.09E-03,1.03E-02
60943,8.09E-03,1.04E-02
60944,8.09E-03,1.06E-02
60945,8.09E-03,1.08E-02
60946,8.09E-03,1.09E-02
60947,8.09E-03,1.11E-02
60948,8.09E-03,1.12E-02
60949,8.09E-03,1.14E-02
60950,8.02E-03,1.16E-02
60951,7.92E-03,1.17E-02
60952,7.89E-03,1.19E-02
60953,7.88E-03,1.20E-02
60954,7.81E-03,1.22E-02
60955,7.83E-03,1.23E-02
60956,7.88E-03,1.25E-02
60957,8.16E-03,1.26E-02
60958,9.99E-03,1.27E-02
60959,9.88E-03,1.46E-02
60960,9.83E-03,1.45E-02
60961,1.01E-02,1.45E-02
60962,1.00E-02,1.45E-02
60963,9.98E-03,1.46E-02
60964,9.87E-03,1.46E-02
60965,9.53E-03,1.46E-02
60966,9.07E-03,1.47E-02
60967,9.07E-03,1.47E-02
60968,8.80E-03,1.47E-02
60969,8.53E-03,1.48E-02
60970,8.44E-03,1.48E-02
60971,8.32E-03,1.48E-02
60972,8.18E-03,1.49E-02
60973,8.11E-03,1.49E-02
60974,8.11E-03,1.50E-02
60975,7.96E-03,1.50E-02
60976,7.66E-03,1.50E-02
60977,7.44E-03,1.51E-02
60978,7.41E-03,1.51E-02
60979,7.43E-03,1.51E-02
60980,7.41E-03,1.52E-02
60981,7.40E-03,1.52E-02
60982,7.42E-03,1.52E-02
60983,7.44E-03,1.52E-02
60984,7.45E-03,1.53E-02
60985,7.46E-03,1.53E-02
60986,7.46E-03,1.53E-02
60987,7.47E-03,1.53E-02
60988,7.54E-03,1.53E-02
60989,7.75E-03,1.53E-02
60990,7.91E-03,1.53E-02
60991,8.06E-03,1.53E-02
60992,8.28E-03,1.53E-02
60993,8.63E-03,1.53E-02
60994,8.98E-03,1.53E-02
60995,9.42E-03,1.53E-02
60996,9.78E-03,1.53E-02
60997,1.01E-02,1.53E-02
60998,1.06E-02,1.53E-02
60999,1.21E-02,1.52E-02
61000,1.04E-02,1.53E-02
61001,1.02E-02,1.54E-02
61002,1.00E-02,1.54E-02
61003,9.83E-03,1.54E-02
61004,9.68E-03,1.54E-02
61005,9.40E-03,1.54E-02
61006,9.17E-03,1.54E-02
61007,8.95E-03,1.54E-02
61008,8.11E-03,1.55E-02
61009,8.08E-03,1.55E-02
61010,7.84E-03,1.55E-02
61011,7.57E-03,1.55E-02
61012,7.63E-03,1.55E-02
61013,7.91E-03,1.55E-02
61014,7.71E-03,1.55E-02
61015,5.31E-03,1.56E-02
61016,5.10E-03,1.56E-02
61017,1.02E-02,2.23E-02
61018,9.86E-03,2.23E-02
61019,8.01E-03,2.24E-02
61020,7.96E-03,2.25E-02
61021,7.23E-03,2.25E-02
61022,6.79E-03,2.26E-02
61023,8.10E-03,1.35E-02
61024,8.10E-03,1.37E-02
61025,7.79E-03,2.08E-02
61026,6.91E-03,2.16E-02
61027,6.87E-03,2.21E-02
61028,7.20E-03,2.27E-02
61029,7.46E-03,2.33E-02
61030,8.97E-03,2.03E-02
61031,1.23E-02,1.06E-02
61032,9.92E-03,1.11E-02
61033,8.69E-03,1.17E-02
61034,7.95E-03,3.76E-02
61035,9.08E-03,3.88E-02
61036,8.20E-03,4.55E-02
61037,5.17E-03,3.08E-02
61038,5.54E-03,3.11E-02
61039,6.47E-03,3.23E-02
61040,9.19E-03,1.50E-02
61041,9.25E-03,4.84E-03
61042,7.43E-03,1.47E-02
61043,7.49E-03,1.47E-02
61044,5.81E-03,1.48E-02
61045,4.85E-03,1.48E-02
61046,4.39E-03,1.49E-02
61047,4.46E-03,1.49E-02
61048,4.85E-03,1.49E-02
61049,5.33E-03,1.49E-02
61050,5.72E-03,1.49E-02
61051,6.00E-03,1.48E-02
61052,6.26E-03,1.48E-02
61053,6.53E-03,1.48E-02
61054,6.79E-03,1.47E-02
61055,7.02E-03,1.47E-02
61056,7.18E-03,1.46E-02
61057,7.31E-03,1.46E-02
61058,7.43E-03,1.45E-02
61059,7.51E-03,1.44E-02
61060,7.56E-03,1.43E-02
61061,7.61E-03,1.42E-02
61062,7.65E-03,1.41E-02
61063,7.70E-03,1.40E-02
61064,7.75E-03,1.39E-02
61065,7.79E-03,1.38E-02
61066,7.83E-03,1.37E-02
61067,7.86E-03,1.36E-02
61068,7.87E-03,1.34E-02
61069,7.88E-03,1.33E-02
61070,7.89E-03,1.31E-02
61071,7.90E-03,1.30E-02
61072,7.91E-03,1.28E-02
61073,7.92E-03,1.27E-02
61074,7.93E-03,1.25E-02
61075,7.94E-03,1.23E-02
61076,7.95E-03,1.21E-02
61077,7.96E-03,1.20E-02
61078,7.97E-03,1.18E-02
61079,7.97E-03,1.16E-02
61080,7.98E-03,1.14E-02
61081,7.99E-03,1.12E-02
61082,7.99E-03,1.10E-02
61083,8.00E-03,1.08E-02
61084,8.01E-03,1.06E-02
61085,8.01E-03,1.04E-02
61086,8.02E-03,1.03E-02
61087,8.02E-03,1.01E-02
61088,8.03E-03,9.96E-03
61089,8.03E-03,9.82E-03
61090,8.03E-03,9.69E-03
61091,8.03E-03,9.58E-03
61092,8.03E-03,9.48E-03
61093,8.03E-03,9.41E-03
61094,8.03E-03,9.34E-03
61095,8.03E-03,9.30E-03
61096,8.03E-03,9.27E-03
61097,8.03E-03,9.25E-03
61098,8.03E-03,9.26E-03
61099,8.02E-03,9.28E-03
61100,8.01E-03,9.31E-03
61101,8.00E-03,9.35E-03
61102,8.00E-03,9.41E-03
61103,7.99E-03,9.49E-03
61104,7.98E-03,9.57E-03
61105,7.97E-03,9.66E-03
61106,7.97E-03,9.76E-03
61107,7.96E-03,9.87E-03
61108,7.95E-03,9.99E-03
61109,7.93E-03,1.01E-02
61110,7.91E-03,1.02E-02
61111,7.89E-03,1.04E-02
61112,7.87E-03,1.05E-02
61113,7.85E-03,1.07E-02
61114,7.83E-03,1.08E-02
61115,7.82E-03,1.09E-02
61116,7.80E-03,1.11E-02
61117,7.78E-03,1.12E-02
61118,7.77E-03,1.14E-02
61119,7.76E-03,1.15E-02
61120,7.74E-03,1.17E-02
61121,7.73E-03,1.18E-02
61122,7.72E-03,1.20E-02
61123,7.70E-03,1.21E-02
61124,7.68E-03,1.23E-02
61125,7.66E-03,1.24E-02
61126,7.65E-03,1.26E-02
61127,7.63E-03,1.27E-02
61128,7.60E-03,1.29E-02
61129,7.57E-03,1.30E-02
61130,7.54E-03,1.32E-02
61131,7.50E-03,1.33E-02
61132,7.46E-03,1.34E-02
61133,7.43E-03,1.36E-02
61134,7.41E-03,1.37E-02
61135,7.40E-03,1.38E-02
61136,7.40E-03,1.40E-02
61137,7.40E-03,1.41E-02
61138,7.41E-03,1.42E-02
61139,7.43E-03,1.43E-02
61140,7.44E-03,1.45E-02
61141,7.45E-03,1.46E-02
61142,7.46E-03,1.47E-02
61143,7.47E-03,1.48E-02
61144,7.48E-03,1.50E-02
61145,7.49E-03,1.51E-02
61146,7.50E-03,1.52E-02
61147,7.51E-03,1.53E-02
61148,7.52E-03,1.54E-02
61149,7.53E-03,1.56E-02
61150,7.53E-03,1.57E-02
61151,7.54E-03,1.58E-02
61152,7.55E-03,1.59E-02
61153,7.56E-03,1.61E-02
61154,7.57E-03,1.62E-02
61155,7.58E-03,1.63E-02
61156,7.58E-03,1.64E-02
61157,7.58E-03,1.66E-02
61158,7.59E-03,1.67E-02
61159,7.62E-03,1.68E-02
61160,7.65E-03,1.69E-02
61161,7.69E-03,1.71E-02
61162,7.71E-03,1.72E-02
61163,7.72E-03,1.73E-02
61164,7.52E-03,1.75E-02
61165,7.32E-03,1.76E-02
61166,7.18E-03,1.77E-02
61167,7.02E-03,1.79E-02
61168,6.67E-03,1.80E-02
61169,6.29E-03,1.81E-02
61170,5.80E-03,1.82E-02
61171,5.40E-03,1.83E-02
61172,4.99E-03,1.84E-02
61173,4.23E-03,1.85E-02
61174,3.90E-03,1.86E-02
61175,3.59E-03,1.87E-02
61176,3.71E-03,1.88E-02
61177,2.92E-03,1.88E-02
61178,3.17E-03,1.88E-02
61179,3.47E-03,1.89E-02
61180,3.86E-03,1.89E-02
61181,3.96E-03,1.90E-02
61182,4.24E-03,1.91E-02
61183,4.36E-03,1.91E-02
61184,4.49E-03,1.92E-02
61185,4.55E-03,1.93E-02
61186,4.62E-03,1.94E-02
61187,4.68E-03,1.95E-02
61188,4.71E-03,1.95E-02
61189,4.69E-03,1.96E-02
61190,4.66E-03,1.97E-02
61191,4.62E-03,1.97E-02
61192,4.61E-03,1.98E-02
61193,4.63E-03,1.99E-02
61194,4.65E-03,1.99E-02
61195,4.84E-03,2.00E-02
61196,5.03E-03,2.01E-02
61197,5.50E-03,2.01E-02
61198,5.71E-03,2.02E-02
61199,5.97E-03,2.02E-02
61200,6.26E-03,2.03E-02
61201,6.53E-03,2.04E-02
61202,6.72E-03,2.04E-02
61203,6.86E-03,2.05E-02
61204,6.99E-03,2.06E-02
61205,7.22E-03,2.06E-02
61206,7.98E-03,2.07E-02
61207,8.24E-03,2.08E-02
61208,8.31E-03,2.09E-02
61209,8.51E-03,2.09E-02
61210,8.79E-03,2.10E-02
61211,9.12E-03,2.11E-02
61212,9.49E-03,2.12E-02
61213,9.86E-03,2.14E-02
61214,1.02E-02,2.15E-02
61215,1.05E-02,2.16E-02
61216,1.06E-02,2.18E-02
61217,1.09E-02,2.19E-02
61218,1.00E-02,2.21E-02
61219,8.03E-03,2.23E-02
61220,7.35E-03,2.25E-02
61221,6.23E-03,2.26E-02
61222,8.09E-03,1.17E-02
61223,8.09E-03,1.16E-02
61224,8.09E-03,1.14E-02
61225,8.09E-03,1.13E-02
61226,8.09E-03,1.11E-02
61227,8.09E-03,1.10E-02
61228,8.09E-03,1.08E-02
61229,8.09E-03,1.07E-02
61230,8.09E-03,1.05E-02
61231,8.09E-03,1.03E-02
61232,8.09E-03,1.02E-02
61233,8.09E-03,1.00E-02
61234,8.09E-03,9.85E-03
61235,8.09E-03,9.68E-03
61236,8.09E-03,9.50E-03
61237,8.09E-03,9.33E-03
61238,8.09E-03,9.16E-03
61239,8.09E-03,8.98E-03
61240,8.09E-03,8.80E-03
61241,8.09E-03,8.63E-03
61242,8.09E-03,8.45E-03
61243,8.09E-03,8.27E-03
61244,8.09E-03,8.09E-03
61245,8.09E-03,7.91E-03
61246,8.09E-03,7.73E-03
61247,8.09E-03,7.55E-03
61248,8.09E-03,7.37E-03
61249,8.09E-03,7.19E-03
61250,8.09E-03,7.02E-03
61251,8.09E-03,6.84E-03
61252,8.09E-03,6.66E-03
61253,8.09E-03,6.49E-03
61254,8.09E-03,6.32E-03
61255,8.09E-03,6.15E-03
61256,8.09E-03,5.99E-03
61257,8.09E-03,5.83E-03
61258,8.09E-03,5.67E-03
61259,8.09E-03,5.52E-03
61260,8.09E-03,5.37E-03
61261,8.09E-03,5.23E-03
61262,8.09E-03,5.10E-03
61263,8.09E-03,4.97E-03
61264,8.09E-03,4.86E-03
61265,8.09E-03,4.75E-03
61266,8.09E-03,4.65E-03
61267,8.09E-03,4.56E-03
61268,8.09E-03,4.48E-03
61269,8.09E-03,4.42E-03
61270,8.09E-03,4.37E-03
61271,8.09E-03,4.33E-03
61272,8.09E-03,4.31E-03
61273,8.09E-03,4.30E-03
61274,8.09E-03,4.31E-03
61275,8.09E-03,4.33E-03
61276,8.09E-03,4.36E-03
61277,8.09E-03,4.41E-03
61278,8.09E-03,4.47E-03
61279,8.09E-03,4.55E-03
61280,8.09E-03,4.64E-03
61281,8.09E-03,4.74E-03
61282,8.09E-03,4.85E-03
61283,8.09E-03,4.98E-03
61284,8.09E-03,5.11E-03
61285,8.09E-03,5.25E-03
61286,8.09E-03,5.40E-03
61287,8.09E-03,5.56E-03
61288,8.09E-03,5.73E-03
61289,8.09E-03,5.90E-03
61290,8.09E-03,6.08E-03
61291,8.09E-03,6.26E-03
61292,8.09E-03,6.45E-03
61293,8.09E-03,6.64E-03
61294,8.09E-03,6.84E-03
61295,8.09E-03,7.04E-03
61296,8.09E-03,7.24E-03
61297,8.09E-03,7.45E-03
61298,8.09E-03,7.66E-03
61299,8.09E-03,7.87E-03
61300,8.09E-03,8.08E-03
61301,8.09E-03,8.30E-03
61302,8.09E-03,8.51E-03
61303,8.09E-03,8.73E-03
61304,8.09E-03,8.95E-03
61305,8.09E-03,9.17E-03
61306,8.09E-03,9.39E-03
61307,8.09E-03,9.61E-03
61308,8.09E-03,9.83E-03
61309,8.09E-03,1.01E-02
61310,8.09E-03,1.03E-02
61311,8.09E-03,1.05E-02
61312,8.09E-03,1.07E-02
61313,8.09E-03,1.09E-02
61314,8.09E-03,1.12E-02
61315,8.09E-03,1.14E-02
61316,8.09E-03,1.16E-02
61317,8.09E-03,1.18E-02
61318,8.09E-03,1.20E-02
61319,8.09E-03,1.23E-02
61320,8.09E-03,1.25E-02
61321,8.03E-03,1.27E-02
61322,8.01E-03,1.29E-02
61323,8.00E-03,1.31E-02
61324,7.98E-03,1.34E-02
61325,8.00E-03,1.36E-02
61326,7.90E-03,1.38E-02
61327,7.83E-03,1.40E-02
61328,7.87E-03,1.42E-02
61329,7.90E-03,1.44E-02
61330,7.83E-03,1.46E-02
61331,7.62E-03,1.48E-02
61332,7.39E-03,1.50E-02
61333,7.24E-03,1.52E-02
61334,6.44E-03,1.55E-02
61335,8.10E-03,1.28E-02
61336,1.16E-02,1.23E-02
61337,1.12E-02,1.22E-02
61338,1.10E-02,1.20E-02
61339,1.08E-02,1.19E-02
61340,1.08E-02,1.18E-02
61341,1.08E-02,1.16E-02
61342,1.06E-02,1.15E-02
61343,1.04E-02,1.14E-02
61344,1.03E-02,1.13E-02
61345,1.02E-02,1.11E-02
61346,1.00E-02,1.10E-02
61347,9.92E-03,1.09E-02
61348,9.82E-03,1.08E-02
61349,9.74E-03,1.07E-02
61350,9.65E-03,1.07E-02
61351,9.57E-03,1.06E-02
61352,9.49E-03,1.05E-02
61353,9.41E-03,1.04E-02
61354,9.35E-03,1.04E-02
61355,9.29E-03,1.03E-02
61356,9.24E-03,1.03E-02
61357,9.18E-03,1.02E-02
61358,9.12E-03,1.02E-02
61359,9.06E-03,1.01E-02
61360,8.99E-03,1.01E-02
61361,8.89E-03,1.00E-02
61362,8.78E-03,1.00E-02
61363,8.68E-03,9.99E-03
61364,8.62E-03,9.97E-03
61365,8.58E-03,9.95E-03
61366,8.53E-03,9.93E-03
61367,8.50E-03,9.92E-03
61368,8.46E-03,9.91E-03
61369,8.43E-03,9.90E-03
61370,8.40E-03,9.89E-03
61371,8.37E-03,9.89E-03
61372,8.33E-03,9.89E-03
61373,8.28E-03,9.90E-03
61374,8.24E-03,9.90E-03
61375,8.20E-03,9.91E-03
61376,8.16E-03,9.92E-03
61377,8.13E-03,9.93E-03
61378,8.13E-03,9.95E-03
61379,8.11E-03,9.96E-03
61380,8.07E-03,9.98E-03
61381,8.00E-03,1.00E-02
61382,7.92E-03,1.00E-02
61383,7.83E-03,1.01E-02
61384,7.73E-03,1.01E-02
61385,7.67E-03,1.01E-02
61386,7.63E-03,1.01E-02
61387,7.58E-03,1.02E-02
61388,7.50E-03,1.02E-02
61389,7.39E-03,1.03E-02
61390,7.24E-03,1.03E-02
61391,7.09E-03,1.03E-02
61392,6.97E-03,1.04E-02
61393,6.86E-03,1.04E-02
61394,6.76E-03,1.05E-02
61395,6.63E-03,1.05E-02
61396,6.46E-03,1.05E-02
61397,6.27E-03,1.06E-02
61398,6.10E-03,1.06E-02
61399,6.00E-03,1.07E-02
61400,5.98E-03,1.07E-02
61401,5.96E-03,1.08E-02
61402,5.96E-03,1.08E-02
61403,5.99E-03,1.09E-02
61404,6.03E-03,1.09E-02
61405,6.08E-03,1.09E-02
61406,6.15E-03,1.10E-02
61407,6.25E-03,1.11E-02
61408,6.36E-03,1.11E-02
61409,6.46E-03,1.12E-02
61410,6.53E-03,1.12E-02
61411,6.58E-03,1.13E-02
61412,6.64E-03,1.13E-02
61413,6.69E-03,1.14E-02
61414,6.76E-03,1.15E-02
61415,6.82E-03,1.15E-02
61416,6.89E-03,1.16E-02
61417,6.91E-03,1.17E-02
61418,6.90E-03,1.18E-02
61419,6.86E-03,1.18E-02
61420,6.97E-03,1.19E-02
61421,7.09E-03,1.20E-02
61422,7.28E-03,1.21E-02
61423,7.56E-03,1.22E-02
61424,7.55E-03,1.23E-02
61425,7.64E-03,1.24E-02
61426,7.66E-03,1.25E-02
61427,7.70E-03,1.26E-02
61428,7.94E-03,1.27E-02
61429,8.36E-03,1.28E-02
61430,8.10E-03,1.34E-02
61431,8.10E-03,1.36E-02
61432,6.84E-03,1.60E-02
61433,7.34E-03,1.62E-02
61434,8.10E-03,1.29E-02
61435,7.99E-03,1.63E-02
61436,7.90E-03,1.65E-02
61437,7.25E-03,1.64E-02
61438,6.91E-03,1.66E-02
61439,6.53E-03,1.67E-02
61440,6.05E-03,1.68E-02
61441,5.52E-03,1.68E-02
61442,5.14E-03,1.69E-02
61443,4.92E-03,1.70E-02
61444,4.92E-03,1.70E-02
61445,5.36E-03,1.71E-02
61446,5.61E-03,1.71E-02
61447,5.75E-03,1.71E-02
61448,5.97E-03,1.71E-02
61449,6.32E-03,1.71E-02
61450,6.65E-03,1.71E-02
61451,6.84E-03,1.70E-02
61452,6.86E-03,1.70E-02
61453,6.86E-03,1.69E-02
61454,6.89E-03,1.68E-02
61455,6.87E-03,1.68E-02
61456,6.79E-03,1.67E-02
61457,6.87E-03,1.66E-02
61458,7.25E-03,1.65E-02
61459,7.58E-03,1.63E-02
61460,7.73E-03,1.62E-02
61461,7.92E-03,1.61E-02
61462,8.21E-03,1.59E-02
61463,8.48E-03,1.57E-02
61464,8.74E-03,1.56E-02
61465,9.02E-03,1.54E-02
61466,9.33E-03,1.52E-02
61467,9.55E-03,1.50E-02
61468,9.57E-03,1.48E-02
61469,9.48E-03,1.46E-02
61470,9.38E-03,1.44E-02
61471,9.28E-03,1.42E-02
61472,9.20E-03,1.40E-02
61473,9.15E-03,1.38E-02
61474,9.30E-03,1.37E-02
61475,9.42E-03,1.35E-02
61476,9.65E-03,1.33E-02
61477,9.95E-03,1.31E-02
61478,1.02E-02,1.30E-02
61479,1.07E-02,1.28E-02
61480,7.65E-03,3.43E-02
61481,7.17E-03,3.43E-02
61482,8.10E-03,1.19E-02
61483,8.10E-03,1.32E-02
61484,8.10E-03,1.35E-02
61485,5.91E-03,4.27E-02
61486,5.49E-03,4.40E-02
61487,6.76E-03,4.52E-02
61488,8.10E-03,1.30E-02
61489,8.10E-03,1.21E-02
61490,6.83E-03,1.51E-02
61491,8.10E-03,1.31E-02
61492,8.10E-03,1.35E-02
61493,8.10E-03,1.31E-02
61494,8.10E-03,1.29E-02
61495,8.10E-03,1.34E-02
61496,8.10E-03,1.22E-02
61497,8.10E-03,1.24E-02
61498,8.10E-03,1.32E-02
61499,8.10E-03,1.28E-02
61500,8.10E-03,1.33E-02
61501,8.10E-03,1.26E-02
61502,5.53E-03,1.56E-02
61503,7.09E-03,3.41E-03
61504,8.10E-03,1.36E-02
61505,8.10E-03,1.36E-02
61506,9.79E-03,2.88E-02
61507,8.74E-03,2.79E-02
61508,8.69E-03,2.71E-02
61509,8.50E-03,2.62E-02
61510,8.28E-03,2.54E-02
61511,7.92E-03,2.46E-02
61512,7.65E-03,2.40E-02
61513,8.04E-03,1.97E-02
61514,8.35E-03,1.92E-02
61515,8.45E-03,1.87E-02
61516,8.48E-03,1.81E-02
61517,8.31E-03,1.76E-02
61518,8.16E-03,1.70E-02
61519,8.10E-03,1.65E-02
61520,8.00E-03,1.59E-02
61521,8.00E-03,1.54E-02
61522,8.00E-03,1.48E-02
61523,8.00E-03,1.43E-02
61524,8.05E-03,1.37E-02
61525,8.16E-03,1.32E-02
61526,8.21E-03,1.27E-02
61527,8.35E-03,1.22E-02
61528,1.05E-02,9.40E-03
61529,9.77E-03,8.83E-03
61530,8.76E-03,8.33E-03
61531,8.42E-03,7.88E-03
61532,8.17E-03,7.45E-03
61533,8.11E-03,7.03E-03
61534,7.14E-03,6.64E-03
61535,5.43E-03,5.99E-03
61536,6.59E-03,6.30E-03
61537,7.67E-03,3.49E-02
61538,7.80E-03,3.55E-02
61539,7.69E-03,3.60E-02
61540,6.13E-03,3.64E-02
61541,7.24E-03,3.70E-02
61542,8.77E-03,3.98E-02
61543,8.97E-03,4.05E-02
61544,8.31E-03,4.11E-02
61545,8.09E-03,4.18E-02
61546,8.87E-03,1.58E-02
61547,9.20E-03,1.57E-02
61548,8.97E-03,1.57E-02
61549,8.90E-03,1.56E-02
61550,8.77E-03,1.55E-02
61551,8.61E-03,1.55E-02
61552,7.43E-03,1.55E-02
61553,7.14E-03,1.54E-02
61554,7.00E-03,1.54E-02
61555,6.81E-03,1.54E-02
61556,6.57E-03,1.55E-02
61557,6.46E-03,1.56E-02
61558,6.55E-03,1.57E-02
61559,6.73E-03,1.58E-02
61560,6.86E-03,1.60E-02
61561,6.94E-03,1.62E-02
61562,7.00E-03,1.64E-02
61563,7.07E-03,1.67E-02
61564,7.14E-03,1.71E-02
61565,7.16E-03,1.75E-02
61566,7.16E-03,1.79E-02
61567,7.15E-03,1.84E-02
61568,7.14E-03,1.89E-02
61569,7.12E-03,1.95E-02
61570,7.10E-03,2.01E-02
61571,7.08E-03,2.08E-02
61572,7.02E-03,2.15E-02
61573,6.90E-03,2.22E-02
61574,6.77E-03,2.29E-02
61575,6.61E-03,2.36E-02
61576,6.39E-03,2.44E-02
61577,6.13E-03,2.51E-02
61578,5.89E-03,2.58E-02
61579,5.76E-03,2.65E-02
61580,5.69E-03,2.72E-02
61581,5.63E-03,2.78E-02
61582,5.59E-03,2.85E-02
61583,5.57E-03,2.92E-02
61584,5.56E-03,2.99E-02
61585,5.62E-03,3.05E-02
61586,5.81E-03,3.12E-02
61587,6.05E-03,3.19E-02
61588,6.28E-03,3.26E-02
61589,6.48E-03,3.33E-02
61590,6.63E-03,3.41E-02
61591,6.79E-03,3.48E-02
61592,6.92E-03,3.55E-02
61593,7.00E-03,3.62E-02
61594,7.03E-03,3.69E-02
61595,7.05E-03,3.76E-02
61596,7.07E-03,3.83E-02
61597,7.10E-03,3.90E-02
