Element Number,Area,Von Mises Stress
16002,2.37E-02,3.05E-02
16003,2.43E-02,3.03E-02
16004,2.42E-02,2.98E-02
16005,2.33E-02,2.96E-02
16006,2.33E-02,3.08E-02
16007,2.34E-02,3.06E-02
16008,2.29E-02,3.10E-02
16009,2.31E-02,3.09E-02
16010,2.33E-02,3.07E-02
16011,2.30E-02,3.09E-02
16012,2.33E-02,3.02E-02
16013,2.33E-02,3.05E-02
16014,2.31E-02,2.98E-02
16015,2.34E-02,3.00E-02
16016,2.26E-02,2.93E-02
16017,2.28E-02,2.96E-02
16018,2.22E-02,2.88E-02
16019,2.24E-02,2.91E-02
16020,2.17E-02,2.81E-02
16021,2.20E-02,2.85E-02
16022,2.17E-02,2.75E-02
16023,2.16E-02,2.78E-02
16024,2.18E-02,2.71E-02
16025,2.16E-02,2.73E-02
16026,2.19E-02,2.69E-02
16027,2.15E-02,2.70E-02
16028,2.21E-02,2.68E-02
16029,2.20E-02,2.69E-02
16030,2.25E-02,2.67E-02
16031,2.22E-02,2.67E-02
16032,2.27E-02,2.66E-02
16033,2.27E-02,2.66E-02
16034,2.27E-02,2.67E-02
16035,2.29E-02,2.66E-02
16036,2.25E-02,2.68E-02
16037,2.25E-02,2.67E-02
16038,2.22E-02,2.69E-02
16039,2.23E-02,2.68E-02
16040,2.28E-02,2.69E-02
16041,2.27E-02,2.69E-02
16042,2.33E-02,2.65E-02
16043,2.30E-02,2.67E-02
16044,2.35E-02,2.62E-02
16045,2.34E-02,2.63E-02
16046,2.30E-02,2.60E-02
16047,2.33E-02,2.61E-02
16048,2.28E-02,2.57E-02
16049,2.29E-02,2.59E-02
16050,2.23E-02,2.52E-02
16051,2.24E-02,2.54E-02
16052,2.17E-02,2.48E-02
16053,2.22E-02,2.50E-02
16054,2.18E-02,2.45E-02
16055,2.16E-02,2.47E-02
16056,2.23E-02,2.42E-02
16057,2.20E-02,2.43E-02
16058,2.25E-02,2.38E-02
16059,2.22E-02,2.40E-02
16060,2.29E-02,2.36E-02
16061,2.28E-02,2.37E-02
16062,2.31E-02,2.33E-02
16063,2.34E-02,2.34E-02
16064,2.31E-02,2.30E-02
16065,2.32E-02,2.32E-02
16066,2.30E-02,2.26E-02
16067,2.30E-02,2.28E-02
16068,2.26E-02,2.22E-02
16069,2.26E-02,2.24E-02
16070,2.21E-02,2.19E-02
16071,2.24E-02,2.20E-02
16072,2.24E-02,2.13E-02
16073,2.23E-02,2.16E-02
16074,2.28E-02,2.07E-02
16075,2.27E-02,2.10E-02
16076,2.30E-02,2.02E-02
16077,2.29E-02,2.04E-02
16078,2.30E-02,1.97E-02
16079,2.30E-02,1.99E-02
16080,2.24E-02,1.91E-02
16081,2.26E-02,1.94E-02
16082,2.21E-02,1.85E-02
16083,2.24E-02,1.88E-02
16084,2.20E-02,1.79E-02
16085,2.20E-02,1.82E-02
16086,2.19E-02,1.85E-02
16087,2.18E-02,1.83E-02
16088,2.21E-02,1.90E-02
16089,2.21E-02,1.88E-02
16090,2.21E-02,1.94E-02
16091,2.21E-02,1.92E-02
16092,2.21E-02,1.99E-02
16093,2.21E-02,1.97E-02
16094,2.20E-02,2.03E-02
16095,2.21E-02,2.01E-02
16096,2.21E-02,2.07E-02
16097,2.22E-02,2.05E-02
16098,2.21E-02,2.11E-02
16099,2.22E-02,2.09E-02
16100,2.22E-02,2.15E-02
16101,2.23E-02,2.13E-02
16102,2.21E-02,2.19E-02
16103,2.21E-02,2.17E-02
16104,2.22E-02,2.22E-02
16105,2.22E-02,2.20E-02
16106,2.22E-02,2.25E-02
16107,2.22E-02,2.23E-02
16108,2.22E-02,2.27E-02
16109,2.20E-02,2.26E-02
16110,2.21E-02,2.29E-02
16111,2.22E-02,2.28E-02
16112,2.20E-02,2.31E-02
16113,2.20E-02,2.30E-02
16114,2.20E-02,2.33E-02
16115,2.21E-02,2.32E-02
16116,2.13E-02,2.35E-02
16117,2.18E-02,2.34E-02
16118,1.99E-02,2.38E-02
16119,2.08E-02,2.37E-02
16120,1.98E-02,2.40E-02
16121,2.00E-02,2.43E-02
16122,2.12E-02,2.40E-02
16123,2.03E-02,2.42E-02
16124,2.20E-02,2.36E-02
16125,2.17E-02,2.38E-02
16126,2.21E-02,2.32E-02
16127,2.22E-02,2.34E-02
16128,2.19E-02,2.29E-02
16129,2.20E-02,2.30E-02
16130,2.16E-02,2.27E-02
16131,2.17E-02,2.28E-02
16132,2.19E-02,2.25E-02
16133,2.18E-02,2.26E-02
16134,2.22E-02,2.21E-02
16135,2.20E-02,2.23E-02
16136,2.24E-02,2.19E-02
16137,2.23E-02,2.20E-02
16138,2.24E-02,2.18E-02
16139,2.24E-02,2.18E-02
16140,2.20E-02,2.19E-02
16141,2.20E-02,2.19E-02
16142,2.18E-02,2.18E-02
16143,2.18E-02,2.18E-02
16144,2.19E-02,2.17E-02
16145,2.20E-02,2.17E-02
16146,2.21E-02,2.18E-02
16147,2.21E-02,2.18E-02
16148,2.23E-02,2.18E-02
16149,2.24E-02,2.18E-02
16150,2.27E-02,2.16E-02
16151,2.26E-02,2.17E-02
16152,2.23E-02,2.18E-02
16153,2.27E-02,2.17E-02
16154,2.21E-02,2.19E-02
16155,2.24E-02,2.19E-02
16156,2.20E-02,2.19E-02
16157,2.20E-02,2.19E-02
16158,2.26E-02,2.18E-02
16159,2.23E-02,2.18E-02
16160,2.24E-02,2.18E-02
16161,2.25E-02,2.18E-02
16162,2.20E-02,2.19E-02
16163,2.21E-02,2.18E-02
16164,2.19E-02,2.20E-02
16165,2.17E-02,2.20E-02
16166,2.20E-02,2.22E-02
16167,2.18E-02,2.21E-02
16168,2.24E-02,2.24E-02
16169,2.21E-02,2.23E-02
16170,2.28E-02,2.26E-02
16171,2.25E-02,2.25E-02
16172,2.30E-02,2.26E-02
16173,2.28E-02,2.26E-02
16174,2.29E-02,2.28E-02
16175,2.29E-02,2.27E-02
16176,2.22E-02,2.31E-02
16177,2.24E-02,2.30E-02
16178,2.20E-02,2.34E-02
16179,2.20E-02,2.33E-02
16180,2.23E-02,2.34E-02
16181,2.22E-02,2.34E-02
16182,2.27E-02,2.34E-02
16183,2.24E-02,2.34E-02
16184,2.27E-02,2.35E-02
16185,2.27E-02,2.34E-02
16186,2.26E-02,2.36E-02
16187,2.26E-02,2.36E-02
16188,2.23E-02,2.37E-02
16189,2.23E-02,2.37E-02
16190,2.21E-02,2.39E-02
16191,2.21E-02,2.38E-02
16192,2.21E-02,2.40E-02
16193,2.20E-02,2.40E-02
16194,2.23E-02,2.41E-02
16195,2.22E-02,2.41E-02
16196,2.27E-02,2.43E-02
16197,2.24E-02,2.42E-02
16198,2.31E-02,2.45E-02
16199,2.32E-02,2.44E-02
16200,2.35E-02,2.47E-02
16201,2.32E-02,2.46E-02
16202,2.50E-02,2.51E-02
16203,2.45E-02,2.49E-02
16204,2.66E-02,2.57E-02
16205,2.66E-02,2.54E-02
16206,2.59E-02,2.60E-02
16207,2.18E-02,1.76E-02
16208,2.60E-02,3.01E-02
16209,2.00E-02,2.43E-02
16210,2.54E-02,2.53E-02
16211,2.55E-02,2.56E-02
16212,2.51E-02,2.62E-02
16213,2.50E-02,2.65E-02
16214,2.51E-02,2.64E-02
16215,2.43E-02,2.67E-02
16216,2.42E-02,2.66E-02
16217,2.33E-02,2.70E-02
16218,2.36E-02,2.69E-02
16219,2.24E-02,2.73E-02
16220,2.30E-02,2.71E-02
16221,2.26E-02,2.75E-02
16222,2.24E-02,2.74E-02
16223,2.26E-02,2.78E-02
16224,2.26E-02,2.77E-02
16225,2.24E-02,2.81E-02
16226,2.25E-02,2.80E-02
16227,2.23E-02,2.84E-02
16228,2.24E-02,2.83E-02
16229,2.22E-02,2.87E-02
16230,2.24E-02,2.86E-02
16231,2.22E-02,2.91E-02
16232,2.21E-02,2.89E-02
16233,2.26E-02,2.94E-02
16234,2.23E-02,2.93E-02
16235,2.33E-02,2.98E-02
16236,2.28E-02,2.96E-02
16237,2.22E-02,1.76E-02
16238,2.22E-02,1.73E-02
16239,2.06E-02,2.47E-02
16240,2.03E-02,2.48E-02
16241,2.58E-02,3.06E-02
16242,1.93E-02,3.04E-02
16243,1.91E-02,3.01E-02
16244,2.51E-02,2.99E-02
16245,2.36E-02,3.11E-02
16246,2.43E-02,3.09E-02
16247,2.32E-02,3.15E-02
16248,2.34E-02,3.14E-02
16249,2.29E-02,3.17E-02
16250,2.29E-02,3.17E-02
16251,2.32E-02,3.16E-02
16252,2.29E-02,3.17E-02
16253,2.31E-02,3.11E-02
16254,2.32E-02,3.14E-02
16255,2.29E-02,3.05E-02
16256,2.33E-02,3.08E-02
16257,2.26E-02,2.97E-02
16258,2.27E-02,3.01E-02
16259,2.23E-02,2.88E-02
16260,2.23E-02,2.93E-02
16261,2.19E-02,2.79E-02
16262,2.19E-02,2.84E-02
16263,2.19E-02,2.72E-02
16264,2.19E-02,2.75E-02
16265,2.19E-02,2.67E-02
16266,2.20E-02,2.69E-02
16267,2.19E-02,2.66E-02
16268,2.18E-02,2.66E-02
16269,2.20E-02,2.66E-02
16270,2.20E-02,2.66E-02
16271,2.27E-02,2.66E-02
16272,2.24E-02,2.66E-02
16273,2.28E-02,2.67E-02
16274,2.27E-02,2.66E-02
16275,2.26E-02,2.68E-02
16276,2.28E-02,2.68E-02
16277,2.23E-02,2.69E-02
16278,2.26E-02,2.69E-02
16279,2.22E-02,2.70E-02
16280,2.24E-02,2.69E-02
16281,2.28E-02,2.72E-02
16282,2.25E-02,2.71E-02
16283,2.30E-02,2.71E-02
16284,2.29E-02,2.72E-02
16285,2.31E-02,2.68E-02
16286,2.31E-02,2.69E-02
16287,2.29E-02,2.66E-02
16288,2.30E-02,2.67E-02
16289,2.26E-02,2.60E-02
16290,2.28E-02,2.64E-02
16291,2.23E-02,2.52E-02
16292,2.25E-02,2.56E-02
16293,2.20E-02,2.46E-02
16294,2.22E-02,2.48E-02
16295,2.20E-02,2.42E-02
16296,2.18E-02,2.44E-02
16297,2.24E-02,2.39E-02
16298,2.21E-02,2.40E-02
16299,2.26E-02,2.39E-02
16300,2.23E-02,2.39E-02
16301,2.29E-02,2.38E-02
16302,2.29E-02,2.38E-02
16303,2.30E-02,2.37E-02
16304,2.31E-02,2.38E-02
16305,2.31E-02,2.34E-02
16306,2.30E-02,2.36E-02
16307,2.29E-02,2.29E-02
16308,2.29E-02,2.31E-02
16309,2.26E-02,2.23E-02
16310,2.26E-02,2.26E-02
16311,2.22E-02,2.18E-02
16312,2.24E-02,2.20E-02
16313,2.23E-02,2.13E-02
16314,2.22E-02,2.16E-02
16315,2.27E-02,2.06E-02
16316,2.25E-02,2.10E-02
16317,2.28E-02,2.03E-02
16318,2.26E-02,2.04E-02
16319,2.29E-02,1.97E-02
16320,2.28E-02,2.00E-02
16321,2.26E-02,1.91E-02
16322,2.26E-02,1.94E-02
16323,2.23E-02,1.83E-02
16324,2.24E-02,1.87E-02
16325,2.21E-02,1.79E-02
16326,2.18E-02,1.73E-02
16327,2.20E-02,1.78E-02
16328,2.18E-02,1.76E-02
16329,2.21E-02,1.83E-02
16330,2.21E-02,1.81E-02
16331,2.21E-02,1.88E-02
16332,2.22E-02,1.86E-02
16333,2.21E-02,1.93E-02
16334,2.22E-02,1.90E-02
16335,2.21E-02,1.97E-02
16336,2.22E-02,1.95E-02
16337,2.19E-02,2.02E-02
16338,2.22E-02,2.00E-02
16339,2.20E-02,2.06E-02
16340,2.22E-02,2.04E-02
16341,2.20E-02,2.11E-02
16342,2.22E-02,2.09E-02
16343,2.21E-02,2.15E-02
16344,2.24E-02,2.13E-02
16345,2.21E-02,2.18E-02
16346,2.23E-02,2.17E-02
16347,2.23E-02,2.22E-02
16348,2.23E-02,2.20E-02
16349,2.22E-02,2.25E-02
16350,2.23E-02,2.23E-02
16351,2.20E-02,2.27E-02
16352,2.21E-02,2.26E-02
16353,2.20E-02,2.30E-02
16354,2.21E-02,2.29E-02
16355,2.19E-02,2.32E-02
16356,2.21E-02,2.31E-02
16357,2.19E-02,2.34E-02
16358,2.20E-02,2.33E-02
16359,2.12E-02,2.36E-02
16360,2.16E-02,2.35E-02
16361,2.05E-02,2.39E-02
16362,2.08E-02,2.37E-02
16363,2.03E-02,2.44E-02
16364,2.02E-02,2.41E-02
16365,2.13E-02,2.43E-02
16366,2.09E-02,2.45E-02
16367,2.19E-02,2.38E-02
16368,2.15E-02,2.40E-02
16369,2.24E-02,2.32E-02
16370,2.21E-02,2.35E-02
16371,2.20E-02,2.27E-02
16372,2.22E-02,2.30E-02
16373,2.18E-02,2.24E-02
16374,2.19E-02,2.25E-02
16375,2.19E-02,2.22E-02
16376,2.18E-02,2.23E-02
16377,2.22E-02,2.20E-02
16378,2.20E-02,2.21E-02
16379,2.25E-02,2.18E-02
16380,2.23E-02,2.18E-02
16381,2.22E-02,2.18E-02
16382,2.25E-02,2.18E-02
16383,2.20E-02,2.17E-02
16384,2.21E-02,2.18E-02
16385,2.20E-02,2.15E-02
16386,2.19E-02,2.17E-02
16387,2.21E-02,2.14E-02
16388,2.21E-02,2.14E-02
16389,2.22E-02,2.17E-02
16390,2.21E-02,2.15E-02
16391,2.24E-02,2.17E-02
16392,2.24E-02,2.17E-02
16393,2.26E-02,2.16E-02
16394,2.27E-02,2.16E-02
16395,2.22E-02,2.17E-02
16396,2.27E-02,2.17E-02
16397,2.21E-02,2.18E-02
16398,2.22E-02,2.18E-02
16399,2.22E-02,2.18E-02
16400,2.21E-02,2.18E-02
16401,2.27E-02,2.16E-02
16402,2.24E-02,2.17E-02
16403,2.22E-02,2.16E-02
16404,2.24E-02,2.16E-02
16405,2.21E-02,2.17E-02
16406,2.20E-02,2.16E-02
16407,2.20E-02,2.17E-02
16408,2.19E-02,2.17E-02
16409,2.20E-02,2.19E-02
16410,2.18E-02,2.18E-02
16411,2.24E-02,2.22E-02
16412,2.21E-02,2.20E-02
16413,2.27E-02,2.25E-02
16414,2.25E-02,2.24E-02
16415,2.28E-02,2.27E-02
16416,2.28E-02,2.26E-02
16417,2.26E-02,2.28E-02
16418,2.27E-02,2.27E-02
16419,2.22E-02,2.30E-02
16420,2.23E-02,2.29E-02
16421,2.21E-02,2.32E-02
16422,2.20E-02,2.31E-02
16423,2.23E-02,2.32E-02
16424,2.22E-02,2.32E-02
16425,2.27E-02,2.33E-02
16426,2.24E-02,2.32E-02
16427,2.26E-02,2.34E-02
16428,2.27E-02,2.34E-02
16429,2.26E-02,2.36E-02
16430,2.26E-02,2.35E-02
16431,2.22E-02,2.35E-02
16432,2.22E-02,2.36E-02
16433,2.21E-02,2.36E-02
16434,2.21E-02,2.34E-02
16435,2.22E-02,2.37E-02
16436,2.19E-02,2.37E-02
16437,2.22E-02,2.38E-02
16438,2.21E-02,2.37E-02
16439,2.25E-02,2.40E-02
16440,2.26E-02,2.39E-02
16441,2.31E-02,2.44E-02
16442,2.30E-02,2.42E-02
16443,2.36E-02,2.45E-02
16444,2.32E-02,2.45E-02
16445,2.45E-02,2.48E-02
16446,2.42E-02,2.46E-02
16447,2.52E-02,2.50E-02
16448,2.51E-02,2.59E-02
16449,2.20E-02,1.70E-02
16450,2.04E-02,2.48E-02
16451,1.60E-02,3.01E-02
16452,2.47E-02,2.64E-02
16453,2.45E-02,2.66E-02
16454,2.44E-02,2.65E-02
16455,2.37E-02,2.68E-02
16456,2.39E-02,2.67E-02
16457,2.30E-02,2.71E-02
16458,2.31E-02,2.69E-02
16459,2.24E-02,2.74E-02
16460,2.26E-02,2.72E-02
16461,2.24E-02,2.76E-02
16462,2.24E-02,2.75E-02
16463,2.25E-02,2.79E-02
16464,2.24E-02,2.78E-02
16465,2.24E-02,2.82E-02
16466,2.26E-02,2.81E-02
16467,2.24E-02,2.85E-02
16468,2.24E-02,2.84E-02
16469,2.23E-02,2.89E-02
16470,2.24E-02,2.87E-02
16471,2.23E-02,2.92E-02
16472,2.24E-02,2.90E-02
16473,2.24E-02,2.95E-02
16474,2.21E-02,2.93E-02
16475,2.26E-02,2.97E-02
16476,2.26E-02,2.96E-02
16477,1.99E-02,2.98E-02
16478,2.15E-02,2.98E-02
16479,2.47E-02,2.62E-02
16480,2.20E-02,1.70E-02
16481,2.20E-02,1.67E-02
16482,1.95E-02,2.97E-02
16483,1.99E-02,3.01E-02
16484,2.28E-02,3.13E-02
16485,2.14E-02,3.08E-02
16486,2.34E-02,3.22E-02
16487,2.38E-02,3.18E-02
16488,2.29E-02,3.25E-02
16489,2.31E-02,3.24E-02
16490,2.27E-02,3.25E-02
16491,2.26E-02,3.25E-02
16492,2.30E-02,3.25E-02
16493,2.29E-02,3.25E-02
16494,2.30E-02,3.23E-02
16495,2.30E-02,3.24E-02
16496,2.27E-02,3.15E-02
16497,2.28E-02,3.20E-02
16498,2.24E-02,3.02E-02
16499,2.25E-02,3.09E-02
16500,2.21E-02,2.86E-02
16501,2.23E-02,2.94E-02
16502,2.22E-02,2.74E-02
16503,2.20E-02,2.80E-02
16504,2.21E-02,2.66E-02
16505,2.21E-02,2.70E-02
16506,2.21E-02,2.61E-02
16507,2.23E-02,2.63E-02
16508,2.21E-02,2.60E-02
16509,2.21E-02,2.60E-02
16510,2.23E-02,2.62E-02
16511,2.22E-02,2.60E-02
16512,2.27E-02,2.66E-02
16513,2.26E-02,2.64E-02
16514,2.28E-02,2.70E-02
16515,2.28E-02,2.68E-02
16516,2.24E-02,2.71E-02
16517,2.26E-02,2.71E-02
16518,2.23E-02,2.69E-02
16519,2.24E-02,2.70E-02
16520,2.24E-02,2.69E-02
16521,2.24E-02,2.69E-02
16522,2.28E-02,2.73E-02
16523,2.26E-02,2.70E-02
16524,2.29E-02,2.78E-02
16525,2.28E-02,2.77E-02
16526,2.29E-02,2.80E-02
16527,2.29E-02,2.79E-02
16528,2.27E-02,2.75E-02
16529,2.27E-02,2.78E-02
16530,2.24E-02,2.63E-02
16531,2.27E-02,2.69E-02
16532,2.23E-02,2.51E-02
16533,2.25E-02,2.57E-02
16534,2.21E-02,2.41E-02
16535,2.21E-02,2.45E-02
16536,2.21E-02,2.35E-02
16537,2.20E-02,2.37E-02
16538,2.25E-02,2.35E-02
16539,2.23E-02,2.34E-02
16540,2.27E-02,2.39E-02
16541,2.25E-02,2.37E-02
16542,2.28E-02,2.42E-02
16543,2.27E-02,2.41E-02
16544,2.28E-02,2.42E-02
16545,2.29E-02,2.43E-02
16546,2.29E-02,2.39E-02
16547,2.28E-02,2.41E-02
16548,2.27E-02,2.32E-02
16549,2.27E-02,2.36E-02
16550,2.24E-02,2.24E-02
16551,2.26E-02,2.28E-02
16552,2.22E-02,2.15E-02
16553,2.23E-02,2.19E-02
16554,2.25E-02,2.11E-02
16555,2.24E-02,2.12E-02
16556,2.26E-02,2.07E-02
16557,2.25E-02,2.09E-02
16558,2.28E-02,2.05E-02
16559,2.26E-02,2.08E-02
16560,2.26E-02,1.99E-02
16561,2.27E-02,2.01E-02
16562,2.26E-02,1.90E-02
16563,2.27E-02,1.94E-02
16564,2.25E-02,1.83E-02
16565,2.25E-02,1.87E-02
16566,2.22E-02,1.74E-02
16567,2.23E-02,1.77E-02
16568,2.22E-02,1.66E-02
16569,2.23E-02,1.70E-02
16570,2.21E-02,1.76E-02
16571,2.20E-02,1.73E-02
16572,2.21E-02,1.81E-02
16573,2.21E-02,1.78E-02
16574,2.21E-02,1.86E-02
16575,2.22E-02,1.83E-02
16576,2.21E-02,1.91E-02
16577,2.22E-02,1.89E-02
16578,2.21E-02,1.96E-02
16579,2.22E-02,1.94E-02
16580,2.21E-02,2.01E-02
16581,2.22E-02,1.99E-02
16582,2.21E-02,2.06E-02
16583,2.22E-02,2.03E-02
16584,2.21E-02,2.10E-02
16585,2.22E-02,2.08E-02
16586,2.21E-02,2.14E-02
16587,2.22E-02,2.12E-02
16588,2.21E-02,2.18E-02
16589,2.22E-02,2.16E-02
16590,2.23E-02,2.22E-02
16591,2.22E-02,2.20E-02
16592,2.20E-02,2.25E-02
16593,2.23E-02,2.23E-02
16594,2.20E-02,2.28E-02
16595,2.22E-02,2.26E-02
16596,2.20E-02,2.30E-02
16597,2.22E-02,2.29E-02
16598,2.20E-02,2.33E-02
16599,2.22E-02,2.31E-02
16600,2.20E-02,2.35E-02
16601,2.20E-02,2.34E-02
16602,2.15E-02,2.37E-02
16603,2.17E-02,2.36E-02
16604,2.09E-02,2.39E-02
16605,2.12E-02,2.38E-02
16606,2.03E-02,2.44E-02
16607,2.06E-02,2.41E-02
16608,2.05E-02,2.47E-02
16609,2.06E-02,2.55E-02
16610,2.09E-02,2.52E-02
16611,2.07E-02,2.54E-02
16612,2.14E-02,2.45E-02
16613,2.11E-02,2.48E-02
16614,2.21E-02,2.39E-02
16615,2.17E-02,2.42E-02
16616,2.24E-02,2.33E-02
16617,2.22E-02,2.36E-02
16618,2.21E-02,2.26E-02
16619,2.22E-02,2.30E-02
16620,2.18E-02,2.19E-02
16621,2.19E-02,2.22E-02
16622,2.23E-02,2.16E-02
16623,2.21E-02,2.17E-02
16624,2.24E-02,2.18E-02
16625,2.22E-02,2.17E-02
16626,2.26E-02,2.20E-02
16627,2.24E-02,2.19E-02
16628,2.22E-02,2.18E-02
16629,2.24E-02,2.19E-02
16630,2.21E-02,2.14E-02
16631,2.22E-02,2.16E-02
16632,2.22E-02,2.13E-02
16633,2.22E-02,2.13E-02
16634,2.21E-02,2.11E-02
16635,2.21E-02,2.11E-02
16636,2.22E-02,2.13E-02
16637,2.19E-02,2.11E-02
16638,2.25E-02,2.16E-02
16639,2.24E-02,2.14E-02
16640,2.25E-02,2.19E-02
16641,2.26E-02,2.17E-02
16642,2.22E-02,2.19E-02
16643,2.26E-02,2.19E-02
16644,2.22E-02,2.16E-02
16645,2.22E-02,2.17E-02
16646,2.24E-02,2.15E-02
16647,2.22E-02,2.15E-02
16648,2.26E-02,2.16E-02
16649,2.23E-02,2.15E-02
16650,2.22E-02,2.15E-02
16651,2.25E-02,2.16E-02
16652,2.22E-02,2.13E-02
16653,2.21E-02,2.15E-02
16654,2.20E-02,2.13E-02
16655,2.20E-02,2.13E-02
16656,2.22E-02,2.14E-02
16657,2.20E-02,2.13E-02
16658,2.24E-02,2.19E-02
16659,2.22E-02,2.16E-02
16660,2.26E-02,2.25E-02
16661,2.25E-02,2.22E-02
16662,2.27E-02,2.30E-02
16663,2.27E-02,2.28E-02
16664,2.24E-02,2.31E-02
16665,2.25E-02,2.31E-02
16666,2.20E-02,2.28E-02
16667,2.22E-02,2.29E-02
16668,2.22E-02,2.27E-02
16669,2.20E-02,2.27E-02
16670,2.25E-02,2.29E-02
16671,2.23E-02,2.27E-02
16672,2.25E-02,2.34E-02
16673,2.24E-02,2.31E-02
16674,2.25E-02,2.35E-02
16675,2.25E-02,2.36E-02
16676,2.23E-02,2.37E-02
16677,2.23E-02,2.35E-02
16678,2.23E-02,2.33E-02
16679,2.24E-02,2.35E-02
16680,2.22E-02,2.32E-02
16681,2.22E-02,2.32E-02
16682,2.21E-02,2.32E-02
16683,2.21E-02,2.32E-02
16684,2.23E-02,2.34E-02
16685,2.22E-02,2.31E-02
16686,2.25E-02,2.37E-02
16687,2.24E-02,2.37E-02
16688,2.30E-02,2.43E-02
16689,2.27E-02,2.39E-02
16690,2.34E-02,2.44E-02
16691,2.32E-02,2.44E-02
16692,2.42E-02,2.46E-02
16693,2.37E-02,2.45E-02
16694,2.51E-02,2.46E-02
16695,2.47E-02,2.46E-02
16696,2.50E-02,2.50E-02
16697,2.50E-02,2.47E-02
16698,2.44E-02,2.55E-02
16699,2.21E-02,1.63E-02
16700,1.96E-02,2.95E-02
16701,2.06E-02,2.55E-02
16702,2.37E-02,2.61E-02
16703,2.41E-02,2.64E-02
16704,2.43E-02,2.64E-02
16705,2.40E-02,2.65E-02
16706,2.40E-02,2.66E-02
16707,2.36E-02,2.67E-02
16708,2.32E-02,2.69E-02
16709,2.29E-02,2.70E-02
16710,2.27E-02,2.72E-02
16711,2.24E-02,2.73E-02
16712,2.24E-02,2.75E-02
16713,2.24E-02,2.76E-02
16714,2.24E-02,2.78E-02
16715,2.24E-02,2.79E-02
16716,2.24E-02,2.81E-02
16717,2.24E-02,2.82E-02
16718,2.24E-02,2.84E-02
16719,2.23E-02,2.85E-02
16720,2.23E-02,2.87E-02
16721,2.23E-02,2.88E-02
16722,2.23E-02,2.90E-02
16723,2.22E-02,2.91E-02
16724,2.22E-02,2.93E-02
16725,2.22E-02,2.94E-02
16726,2.23E-02,2.96E-02
16727,2.23E-02,2.97E-02
16728,2.21E-02,2.97E-02
16729,2.15E-02,2.97E-02
16730,2.04E-02,2.96E-02
16731,2.00E-02,2.94E-02
16732,2.03E-02,2.89E-02
16733,2.10E-02,2.81E-02
16734,2.06E-02,2.91E-02
16735,2.09E-02,3.03E-02
16736,2.15E-02,3.14E-02
16737,2.25E-02,3.24E-02
16738,2.28E-02,3.33E-02
16739,2.28E-02,3.38E-02
16740,2.27E-02,3.39E-02
16741,2.26E-02,3.37E-02
16742,2.26E-02,3.34E-02
16743,2.27E-02,3.31E-02
16744,2.28E-02,3.30E-02
16745,2.29E-02,3.33E-02
16746,2.29E-02,3.38E-02
16747,2.28E-02,3.41E-02
16748,2.25E-02,3.41E-02
16749,2.24E-02,3.33E-02
16750,2.22E-02,3.22E-02
16751,2.23E-02,3.08E-02
16752,2.23E-02,2.95E-02
16753,2.21E-02,2.82E-02
16754,2.22E-02,2.72E-02
16755,2.23E-02,2.65E-02
16756,2.23E-02,2.62E-02
16757,2.23E-02,2.60E-02
16758,2.23E-02,2.57E-02
16759,2.23E-02,2.55E-02
16760,2.23E-02,2.53E-02
16761,2.24E-02,2.51E-02
16762,2.25E-02,2.51E-02
16763,2.26E-02,2.54E-02
16764,2.27E-02,2.61E-02
16765,2.27E-02,2.68E-02
16766,2.26E-02,2.74E-02
16767,2.25E-02,2.77E-02
16768,2.24E-02,2.76E-02
16769,2.24E-02,2.74E-02
16770,2.24E-02,2.71E-02
16771,2.24E-02,2.68E-02
16772,2.24E-02,2.67E-02
16773,2.25E-02,2.65E-02
16774,2.27E-02,2.67E-02
16775,2.28E-02,2.69E-02
16776,2.30E-02,2.73E-02
16777,2.28E-02,2.89E-02
16778,2.24E-02,3.03E-02
16779,2.25E-02,3.03E-02
16780,2.24E-02,2.95E-02
16781,2.25E-02,2.84E-02
16782,2.25E-02,2.75E-02
16783,2.23E-02,2.67E-02
16784,2.23E-02,2.60E-02
16785,2.21E-02,2.52E-02
16786,2.22E-02,2.42E-02
16787,2.23E-02,2.32E-02
16788,2.25E-02,2.24E-02
16789,2.25E-02,2.21E-02
16790,2.26E-02,2.23E-02
16791,2.26E-02,2.28E-02
16792,2.27E-02,2.34E-02
16793,2.27E-02,2.41E-02
16794,2.26E-02,2.47E-02
16795,2.27E-02,2.51E-02
16796,2.26E-02,2.51E-02
16797,2.26E-02,2.50E-02
16798,2.26E-02,2.48E-02
16799,2.26E-02,2.45E-02
16800,2.25E-02,2.42E-02
16801,2.24E-02,2.38E-02
16802,2.23E-02,2.33E-02
16803,2.22E-02,2.26E-02
16804,2.21E-02,2.18E-02
16805,2.23E-02,2.09E-02
16806,2.26E-02,2.01E-02
16807,2.29E-02,1.99E-02
16808,2.27E-02,2.09E-02
16809,2.21E-02,2.19E-02
16810,2.26E-02,2.12E-02
16811,2.27E-02,2.07E-02
16812,2.23E-02,2.07E-02
16813,2.25E-02,1.98E-02
16814,2.25E-02,1.95E-02
16815,2.24E-02,1.93E-02
16816,2.25E-02,1.84E-02
16817,2.25E-02,1.81E-02
16818,2.21E-02,1.81E-02
16819,2.22E-02,1.73E-02
16820,2.24E-02,1.63E-02
16821,2.25E-02,1.57E-02
16822,2.28E-02,1.54E-02
16823,2.25E-02,1.56E-02
